y4_hhid,domain,strataid,clusterid,clustertype,y4_weights,regcode,regname,discode,disname,intdy,intmo,intyr
8223-001,3,29,150209106001,1,4253.05517578125,15,RUKWA,2,SUMBAWANGA,13,6,2015
8224-001,3,29,150209106001,1,4253.05517578125,15,RUKWA,2,SUMBAWANGA,13,6,2015
8225-001,3,29,150209106001,1,4253.05517578125,15,RUKWA,2,SUMBAWANGA,14,6,2015
8227-001,3,29,150209106001,1,4253.05517578125,15,RUKWA,2,SUMBAWANGA,13,6,2015
8228-001,3,29,150209106001,1,4253.05517578125,15,RUKWA,2,SUMBAWANGA,14,6,2015
8239-001,2,28,150312301301,2,3896.208984375,15,RUKWA,3,NKASI,12,6,2015
8240-001,2,28,150312301301,2,3896.208984375,15,RUKWA,3,NKASI,12,6,2015
8241-001,2,28,150312301301,2,3896.208984375,15,RUKWA,3,NKASI,13,6,2015
8242-001,2,28,150312301301,2,3896.208984375,15,RUKWA,3,NKASI,12,6,2015
8243-001,2,28,150312301301,2,3896.208984375,15,RUKWA,3,NKASI,12,6,2015
8244-001,2,28,150312301301,2,3896.208984375,15,RUKWA,3,NKASI,12,6,2015
8245-001,2,28,150312301301,2,3896.208984375,15,RUKWA,3,NKASI,12,6,2015
8246-001,2,28,150312301301,2,3896.208984375,15,RUKWA,3,NKASI,13,6,2015
8258-001,3,19,100109103002,1,5016.79736328125,10,RUVUMA,1,TUNDURU,21,4,2015
8259-001,3,19,100109103002,1,5016.79736328125,10,RUVUMA,1,TUNDURU,21,4,2015
8260-001,3,19,100109103002,1,5016.79736328125,10,RUVUMA,1,TUNDURU,21,4,2015
8261-001,3,19,100109103002,1,5016.79736328125,10,RUVUMA,1,TUNDURU,21,4,2015
8262-001,3,19,100109103002,1,5016.79736328125,10,RUVUMA,1,TUNDURU,21,4,2015
8263-001,3,19,100109103002,1,5016.79736328125,10,RUVUMA,1,TUNDURU,22,4,2015
8264-001,3,19,100109103002,1,5016.79736328125,10,RUVUMA,1,TUNDURU,21,4,2015
8267-001,3,19,100109103002,1,5016.79736328125,10,RUVUMA,1,TUNDURU,22,4,2015
8277-001,3,19,100215102002,1,4655.58837890625,10,RUVUMA,2,SONGEA,20,7,2014
8278-001,3,19,100215102002,1,4655.58837890625,10,RUVUMA,2,SONGEA,20,7,2015
8280-001,3,19,100215102002,1,4655.58837890625,10,RUVUMA,2,SONGEA,20,7,2015
8281-001,3,19,100215102002,1,4655.58837890625,10,RUVUMA,2,SONGEA,20,7,2015
8282-001,3,19,100215102002,1,4655.58837890625,10,RUVUMA,2,SONGEA,21,7,2015
8283-001,3,19,100215102002,1,4655.58837890625,10,RUVUMA,2,SONGEA,21,7,2015
8284-001,3,19,100215102002,1,4655.58837890625,10,RUVUMA,2,SONGEA,20,7,2015
8285-001,3,19,100215102002,1,4655.58837890625,10,RUVUMA,2,SONGEA,21,7,2015
8296-001,2,18,100306301316,2,4502.71142578125,10,RUVUMA,3,MBINGA,24,7,2015
8297-001,2,18,100306301316,2,4502.71142578125,10,RUVUMA,3,MBINGA,24,7,2015
8298-001,2,18,100306301316,2,4502.71142578125,10,RUVUMA,3,MBINGA,24,7,2015
8299-001,2,18,100306301316,2,4502.71142578125,10,RUVUMA,3,MBINGA,24,7,2015
8300-001,2,18,100306301316,2,4502.71142578125,10,RUVUMA,3,MBINGA,24,7,2015
8301-001,2,18,100306301316,2,4502.71142578125,10,RUVUMA,3,MBINGA,24,7,2015
8302-001,2,18,100306301316,2,4502.71142578125,10,RUVUMA,3,MBINGA,24,7,2015
8303-001,2,18,100306301316,2,4502.71142578125,10,RUVUMA,3,MBINGA,24,7,2015
8315-001,2,18,100420202003,2,3778.93359375,10,RUVUMA,4,SONGEA MANISPAA,15,4,2015
8316-001,2,18,100420202003,2,3778.93359375,10,RUVUMA,4,SONGEA MANISPAA,15,4,2015
8317-001,2,18,100420202003,2,3778.93359375,10,RUVUMA,4,SONGEA MANISPAA,15,4,2015
8318-001,2,18,100420202003,2,3778.93359375,10,RUVUMA,4,SONGEA MANISPAA,15,4,2015
8320-001,2,18,100420202003,2,3778.93359375,10,RUVUMA,4,SONGEA MANISPAA,16,4,2015
8321-001,2,18,100420202003,2,3778.93359375,10,RUVUMA,4,SONGEA MANISPAA,16,4,2015
8323-001,2,18,100420202003,2,3778.93359375,10,RUVUMA,4,SONGEA MANISPAA,16,4,2015
8325-001,2,18,100420202003,2,3778.93359375,10,RUVUMA,4,SONGEA MANISPAA,16,4,2015
8334-001,3,19,100503106002,1,5611.1171875,10,RUVUMA,5,NAMTUMBO,14,7,2015
8335-001,3,19,100503106002,1,5611.1171875,10,RUVUMA,5,NAMTUMBO,14,7,2015
8336-001,3,19,100503106002,1,5611.1171875,10,RUVUMA,5,NAMTUMBO,14,7,2015
8337-001,3,19,100503106002,1,5611.1171875,10,RUVUMA,5,NAMTUMBO,14,7,2015
8338-001,3,19,100503106002,1,5611.1171875,10,RUVUMA,5,NAMTUMBO,14,7,2015
8339-001,3,19,100503106002,1,5611.1171875,10,RUVUMA,5,NAMTUMBO,14,7,2015
8340-001,3,19,100503106002,1,5611.1171875,10,RUVUMA,5,NAMTUMBO,14,7,2015
8341-001,3,19,100503106002,1,5611.1171875,10,RUVUMA,5,NAMTUMBO,14,7,2015
8353-001,3,33,170204108006,1,2484.9248046875,17,SHINYANGA,2,KISHAPU,19,5,2015
8354-001,3,33,170204108006,1,2484.9248046875,17,SHINYANGA,2,KISHAPU,20,5,2015
8355-001,3,33,170204108006,1,2484.9248046875,17,SHINYANGA,2,KISHAPU,20,5,2015
8356-001,3,33,170204108006,1,2484.9248046875,17,SHINYANGA,2,KISHAPU,20,5,2015
8357-001,3,33,170204108006,1,2484.9248046875,17,SHINYANGA,2,KISHAPU,19,5,2015
8358-001,3,33,170204108006,1,2484.9248046875,17,SHINYANGA,2,KISHAPU,19,5,2015
8359-001,3,33,170204108006,1,2484.9248046875,17,SHINYANGA,2,KISHAPU,20,5,2015
8360-001,3,33,170204108006,1,2484.9248046875,17,SHINYANGA,2,KISHAPU,19,5,2015
8372-001,3,33,170303103001,1,2548.83447265625,17,SHINYANGA,3,SINYANGA,24,5,2015
8373-001,3,33,170303103001,1,2548.83447265625,17,SHINYANGA,3,SINYANGA,23,5,2015
8374-001,3,33,170303103001,1,2548.83447265625,17,SHINYANGA,3,SINYANGA,23,5,2015
8375-001,3,33,170303103001,1,2548.83447265625,17,SHINYANGA,3,SINYANGA,24,5,2015
8376-001,3,33,170303103001,1,2548.83447265625,17,SHINYANGA,3,SINYANGA,24,5,2015
8377-001,3,33,170303103001,1,2548.83447265625,17,SHINYANGA,3,SINYANGA,23,5,2015
8378-001,3,33,170303103001,1,2548.83447265625,17,SHINYANGA,3,SINYANGA,23,5,2015
8379-001,3,33,170303103001,1,2548.83447265625,17,SHINYANGA,3,SINYANGA,24,5,2015
8391-001,3,33,170320104001,1,2267.36474609375,17,SHINYANGA,3,SINYANGA,29,5,2015
8392-001,3,33,170320104001,1,2267.36474609375,17,SHINYANGA,3,SINYANGA,28,5,2015
8393-001,3,33,170320104001,1,2267.36474609375,17,SHINYANGA,3,SINYANGA,29,5,2015
8394-001,3,33,170320104001,1,2267.36474609375,17,SHINYANGA,3,SINYANGA,28,5,2015
8395-001,3,33,170320104001,1,2267.36474609375,17,SHINYANGA,3,SINYANGA,29,5,2015
8396-001,3,33,170320104001,1,2267.36474609375,17,SHINYANGA,3,SINYANGA,28,5,2015
8397-001,3,33,170320104001,1,2267.36474609375,17,SHINYANGA,3,SINYANGA,28,5,2015
8398-001,3,33,170320104001,1,2267.36474609375,17,SHINYANGA,3,SINYANGA,28,5,2015
8410-001,3,33,170411101001,1,3594.54125976563,17,SHINYANGA,4,KAHAMA,16,8,2015
8411-001,3,33,170411101001,1,3594.54125976563,17,SHINYANGA,4,KAHAMA,16,8,2015
8412-001,3,33,170411101001,1,3594.54125976563,17,SHINYANGA,4,KAHAMA,16,8,2015
8413-001,3,33,170411101001,1,3594.54125976563,17,SHINYANGA,4,KAHAMA,17,8,2015
8414-001,3,33,170411101001,1,3594.54125976563,17,SHINYANGA,4,KAHAMA,17,8,2015
8415-001,3,33,170411101001,1,3594.54125976563,17,SHINYANGA,4,KAHAMA,16,8,2015
8416-001,3,33,170411101001,1,3594.54125976563,17,SHINYANGA,4,KAHAMA,16,8,2015
8417-001,3,33,170411101001,1,3594.54125976563,17,SHINYANGA,4,KAHAMA,16,8,2015
8429-001,3,33,170428102003,1,1740.48950195313,17,SHINYANGA,4,KAHAMA,2,6,2015
8430-001,3,33,170428102003,1,1740.48950195313,17,SHINYANGA,4,KAHAMA,2,5,2015
8431-001,3,33,170428102003,1,1740.48950195313,17,SHINYANGA,4,KAHAMA,2,6,2015
8432-001,3,33,170428102003,1,1740.48950195313,17,SHINYANGA,4,KAHAMA,3,6,2015
8433-001,3,33,170428102003,1,1740.48950195313,17,SHINYANGA,4,KAHAMA,3,6,2015
8434-001,3,33,170428102003,1,1740.48950195313,17,SHINYANGA,4,KAHAMA,2,6,2015
8435-001,3,33,170428102003,1,1740.48950195313,17,SHINYANGA,4,KAHAMA,3,6,2015
8436-001,3,33,170428102003,1,1740.48950195313,17,SHINYANGA,4,KAHAMA,2,6,2015
8448-001,3,33,170510302004,1,2030.79284667969,17,SHINYANGA,5,KAHAMA MJI,13,8,2015
8449-001,3,33,170510302004,1,2030.79284667969,17,SHINYANGA,5,KAHAMA MJI,14,8,2015
8450-001,3,33,170510302004,1,2030.79284667969,17,SHINYANGA,5,KAHAMA MJI,13,8,2015
8451-001,3,33,170510302004,1,2030.79284667969,17,SHINYANGA,5,KAHAMA MJI,13,8,2015
8452-001,3,33,170510302004,1,2030.79284667969,17,SHINYANGA,5,KAHAMA MJI,13,8,2015
8453-001,3,33,170510302004,1,2030.79284667969,17,SHINYANGA,5,KAHAMA MJI,13,8,2015
8454-001,3,33,170510302004,1,2030.79284667969,17,SHINYANGA,5,KAHAMA MJI,14,8,2015
8455-001,3,33,170510302004,1,2030.79284667969,17,SHINYANGA,5,KAHAMA MJI,14,8,2015
8467-001,2,32,170514301305,2,2951.04370117188,17,SHINYANGA,5,KAHAMA MJI,19,8,2015
8468-001,2,32,170514301305,2,2951.04370117188,17,SHINYANGA,5,KAHAMA MJI,18,8,2015
8470-001,2,32,170514301305,2,2951.04370117188,17,SHINYANGA,5,KAHAMA MJI,18,8,2015
8471-001,2,32,170514301305,2,2951.04370117188,17,SHINYANGA,5,KAHAMA MJI,18,8,2015
8472-001,2,32,170514301305,2,2951.04370117188,17,SHINYANGA,5,KAHAMA MJI,18,8,2015
8474-001,2,32,170514301305,2,2951.04370117188,17,SHINYANGA,5,KAHAMA MJI,18,8,2015
8476-001,2,32,170514301305,2,2951.04370117188,17,SHINYANGA,5,KAHAMA MJI,19,8,2015
8477-001,2,32,170514301305,2,2951.04370117188,17,SHINYANGA,5,KAHAMA MJI,19,8,2015
8486-001,3,47,240107302002,1,2159.3955078125,24,SIMIYU,1,BARIADI,16,6,2015
8487-001,3,47,240107302002,1,2159.3955078125,24,SIMIYU,1,BARIADI,16,6,2015
8488-001,3,47,240107302002,1,2159.3955078125,24,SIMIYU,1,BARIADI,17,6,2015
8489-001,3,47,240107302002,1,2159.3955078125,24,SIMIYU,1,BARIADI,17,6,2015
8490-001,3,47,240107302002,1,2159.3955078125,24,SIMIYU,1,BARIADI,16,6,2015
8491-001,3,47,240107302002,1,2159.3955078125,24,SIMIYU,1,BARIADI,16,6,2015
8492-001,3,47,240107302002,1,2159.3955078125,24,SIMIYU,1,BARIADI,17,6,2015
8493-001,3,47,240107302002,1,2159.3955078125,24,SIMIYU,1,BARIADI,16,6,2015
8505-001,3,47,240121104003,1,2021.14855957031,24,SIMIYU,1,BARIADI,12,6,2015
8506-001,3,47,240121104003,1,2021.14855957031,24,SIMIYU,1,BARIADI,12,6,2015
8507-001,3,47,240121104003,1,2021.14855957031,24,SIMIYU,1,BARIADI,13,6,2015
8508-001,3,47,240121104003,1,2021.14855957031,24,SIMIYU,1,BARIADI,12,6,2015
8509-001,3,47,240121104003,1,2021.14855957031,24,SIMIYU,1,BARIADI,13,6,2015
8510-001,3,47,240121104003,1,2021.14855957031,24,SIMIYU,1,BARIADI,12,6,2015
8511-001,3,47,240121104003,1,2021.14855957031,24,SIMIYU,1,BARIADI,13,6,2015
8512-001,3,47,240121104003,1,2021.14855957031,24,SIMIYU,1,BARIADI,12,6,2015
8524-001,3,47,240215304006,1,2392.59326171875,24,SIMIYU,2,ITILIMA,20,6,2015
8525-001,3,47,240215304006,1,2392.59326171875,24,SIMIYU,2,ITILIMA,20,6,2015
8526-001,3,47,240215304006,1,2392.59326171875,24,SIMIYU,2,ITILIMA,21,6,2015
8527-001,3,47,240215304006,1,2392.59326171875,24,SIMIYU,2,ITILIMA,21,6,2015
8528-001,3,47,240215304006,1,2392.59326171875,24,SIMIYU,2,ITILIMA,20,6,2015
8529-001,3,47,240215304006,1,2392.59326171875,24,SIMIYU,2,ITILIMA,21,6,2015
8530-001,3,47,240215304006,1,2392.59326171875,24,SIMIYU,2,ITILIMA,20,6,2015
8531-001,3,47,240215304006,1,2392.59326171875,24,SIMIYU,2,ITILIMA,20,6,2015
8543-001,3,47,240312103002,1,1461.89367675781,24,SIMIYU,3,MEATU,2,8,2015
8544-001,3,47,240312103002,1,1461.89367675781,24,SIMIYU,3,MEATU,2,8,2015
8545-001,3,47,240312103002,1,1461.89367675781,24,SIMIYU,3,MEATU,2,8,2015
8546-001,3,47,240312103002,1,1461.89367675781,24,SIMIYU,3,MEATU,2,8,2015
8547-001,3,47,240312103002,1,1461.89367675781,24,SIMIYU,3,MEATU,2,7,2015
8548-001,3,47,240312103002,1,1461.89367675781,24,SIMIYU,3,MEATU,3,8,2015
8549-001,3,47,240312103002,1,1461.89367675781,24,SIMIYU,3,MEATU,3,8,2015
8550-001,3,47,240312103002,1,1461.89367675781,24,SIMIYU,3,MEATU,3,8,2015
8562-001,3,47,240408102004,1,1797.94616699219,24,SIMIYU,4,MASWA,7,8,2015
8563-001,3,47,240408102004,1,1797.94616699219,24,SIMIYU,4,MASWA,6,8,2015
8564-001,3,47,240408102004,1,1797.94616699219,24,SIMIYU,4,MASWA,7,8,2015
8565-001,3,47,240408102004,1,1797.94616699219,24,SIMIYU,4,MASWA,7,8,2015
8566-001,3,47,240408102004,1,1797.94616699219,24,SIMIYU,4,MASWA,7,8,2015
8567-001,3,47,240408102004,1,1797.94616699219,24,SIMIYU,4,MASWA,8,8,2015
8568-001,3,47,240408102004,1,1797.94616699219,24,SIMIYU,4,MASWA,8,8,2015
8569-001,3,47,240408102004,1,1797.94616699219,24,SIMIYU,4,MASWA,8,8,2015
8581-001,3,47,240424102006,1,2005.41833496094,24,SIMIYU,4,MASWA,11,8,2015
8582-001,3,47,240424102006,1,2005.41833496094,24,SIMIYU,4,MASWA,11,8,2015
8583-001,3,47,240424102006,1,2005.41833496094,24,SIMIYU,4,MASWA,11,8,2015
8584-001,3,47,240424102006,1,2005.41833496094,24,SIMIYU,4,MASWA,11,8,2015
8585-001,3,47,240424102006,1,2005.41833496094,24,SIMIYU,4,MASWA,11,8,2015
8586-001,3,47,240424102006,1,2005.41833496094,24,SIMIYU,4,MASWA,11,8,2015
8587-001,3,47,240424102006,1,2005.41833496094,24,SIMIYU,4,MASWA,12,8,2015
8588-001,3,47,240424102006,1,2005.41833496094,24,SIMIYU,4,MASWA,12,8,2015
8600-001,2,46,240506304313,2,2514.849609375,24,SIMIYU,5,BUSEGA,8,6,2015
8601-001,2,46,240506304313,2,2514.849609375,24,SIMIYU,5,BUSEGA,7,6,2015
8602-001,2,46,240506304313,2,2514.849609375,24,SIMIYU,5,BUSEGA,7,6,2015
8603-001,2,46,240506304313,2,2514.849609375,24,SIMIYU,5,BUSEGA,8,6,2015
8604-001,2,46,240506304313,2,2514.849609375,24,SIMIYU,5,BUSEGA,7,6,2015
8605-001,2,46,240506304313,2,2514.849609375,24,SIMIYU,5,BUSEGA,7,6,2015
8606-001,2,46,240506304313,2,2514.849609375,24,SIMIYU,5,BUSEGA,8,6,2015
8607-001,2,46,240506304313,2,2514.849609375,24,SIMIYU,5,BUSEGA,7,6,2015
8619-001,3,25,130201103002,1,8479.99609375,13,SINGIDA,2,SINGIDA,25,6,2015
8620-001,3,25,130201103002,1,8479.99609375,13,SINGIDA,2,SINGIDA,26,6,2015
8621-001,3,25,130201103002,1,8479.99609375,13,SINGIDA,2,SINGIDA,25,6,2015
8622-001,3,25,130201103002,1,8479.99609375,13,SINGIDA,2,SINGIDA,25,6,2015
8623-001,3,25,130201103002,1,8479.99609375,13,SINGIDA,2,SINGIDA,25,6,2015
8624-001,3,25,130201103002,1,8479.99609375,13,SINGIDA,2,SINGIDA,26,6,2015
8625-001,3,25,130201103002,1,8479.99609375,13,SINGIDA,2,SINGIDA,26,6,2015
8626-001,3,25,130201103002,1,8479.99609375,13,SINGIDA,2,SINGIDA,25,6,2015
8638-001,2,24,130301302318,2,3034.59008789063,13,SINGIDA,3,MANYONI,21,7,2015
8639-001,2,24,130301302318,2,3034.59008789063,13,SINGIDA,3,MANYONI,21,7,2015
8640-001,2,24,130301302318,2,3034.59008789063,13,SINGIDA,3,MANYONI,22,7,2015
8641-001,2,24,130301302318,2,3034.59008789063,13,SINGIDA,3,MANYONI,21,7,2015
8642-001,2,24,130301302318,2,3034.59008789063,13,SINGIDA,3,MANYONI,22,7,2015
8643-001,2,24,130301302318,2,3034.59008789063,13,SINGIDA,3,MANYONI,21,7,2015
8644-001,2,24,130301302318,2,3034.59008789063,13,SINGIDA,3,MANYONI,22,7,2015
8645-001,2,24,130301302318,2,3034.59008789063,13,SINGIDA,3,MANYONI,21,7,2015
8657-001,3,25,130330304001,1,4734.669921875,13,SINGIDA,3,MANYONI,25,7,2015
8658-001,3,25,130330304001,1,4734.669921875,13,SINGIDA,3,MANYONI,25,7,2015
8659-001,3,25,130330304001,1,4734.669921875,13,SINGIDA,3,MANYONI,25,7,2015
8660-001,3,25,130330304001,1,4734.669921875,13,SINGIDA,3,MANYONI,25,7,2015
8661-001,3,25,130330304001,1,4734.669921875,13,SINGIDA,3,MANYONI,25,7,2015
8662-001,3,25,130330304001,1,4734.669921875,13,SINGIDA,3,MANYONI,26,7,2015
8663-001,3,25,130330304001,1,4734.669921875,13,SINGIDA,3,MANYONI,25,7,2015
8664-001,3,25,130330304001,1,4734.669921875,13,SINGIDA,3,MANYONI,25,7,2015
8676-001,3,25,130612103005,1,6124.3193359375,13,SINGIDA,6,MKALAMA,29,7,2015
8677-001,3,25,130612103005,1,6124.3193359375,13,SINGIDA,6,MKALAMA,29,7,2015
8678-001,3,25,130612103005,1,6124.3193359375,13,SINGIDA,6,MKALAMA,29,7,2015
8679-001,3,25,130612103005,1,6124.3193359375,13,SINGIDA,6,MKALAMA,29,7,2015
8680-001,3,25,130612103005,1,6124.3193359375,13,SINGIDA,6,MKALAMA,29,7,2015
8681-001,3,25,130612103005,1,6124.3193359375,13,SINGIDA,6,MKALAMA,30,7,2015
8682-001,3,25,130612103005,1,6124.3193359375,13,SINGIDA,6,MKALAMA,30,7,2015
8683-001,3,25,130612103005,1,6124.3193359375,13,SINGIDA,6,MKALAMA,30,7,2015
8695-001,3,27,140115102012,1,2624.70825195313,14,TABORA,1,NZEGA,31,7,2015
8696-001,3,27,140115102012,1,2624.70825195313,14,TABORA,1,NZEGA,30,7,2015
8697-001,3,27,140115102012,1,2624.70825195313,14,TABORA,1,NZEGA,30,7,2015
8698-001,3,27,140115102012,1,2624.70825195313,14,TABORA,1,NZEGA,31,7,2015
8699-001,3,27,140115102012,1,2624.70825195313,14,TABORA,1,NZEGA,30,7,2015
8700-001,3,27,140115102012,1,2624.70825195313,14,TABORA,1,NZEGA,30,7,2015
8701-001,3,27,140115102012,1,2624.70825195313,14,TABORA,1,NZEGA,31,7,2015
8702-001,3,27,140115102012,1,2624.70825195313,14,TABORA,1,NZEGA,30,7,2015
8714-001,3,27,140132108005,1,2493.66845703125,14,TABORA,1,NZEGA,11,4,2015
8715-001,3,27,140132108005,1,2493.66845703125,14,TABORA,1,NZEGA,11,4,2015
8716-001,3,27,140132108005,1,2493.66845703125,14,TABORA,1,NZEGA,11,4,2015
8717-001,3,27,140132108005,1,2493.66845703125,14,TABORA,1,NZEGA,11,4,2015
8718-001,3,27,140132108005,1,2493.66845703125,14,TABORA,1,NZEGA,12,4,2015
8719-001,3,27,140132108005,1,2493.66845703125,14,TABORA,1,NZEGA,12,4,2015
8720-001,3,27,140132108005,1,2493.66845703125,14,TABORA,1,NZEGA,11,4,2015
8722-001,3,27,140132108005,1,2493.66845703125,14,TABORA,1,NZEGA,12,4,2015
8733-001,2,26,140201303350,2,3934.60864257813,14,TABORA,2,IGUNGA,22,7,2015
8734-001,2,26,140201303350,2,3934.60864257813,14,TABORA,2,IGUNGA,22,7,2015
8735-001,2,26,140201303350,2,3934.60864257813,14,TABORA,2,IGUNGA,22,7,2015
8736-001,2,26,140201303350,2,3934.60864257813,14,TABORA,2,IGUNGA,22,7,2015
8737-001,2,26,140201303350,2,3934.60864257813,14,TABORA,2,IGUNGA,23,7,2015
8738-001,2,26,140201303350,2,3934.60864257813,14,TABORA,2,IGUNGA,23,7,2015
8739-001,2,26,140201303350,2,3934.60864257813,14,TABORA,2,IGUNGA,23,7,2015
8740-001,2,26,140201303350,2,3934.60864257813,14,TABORA,2,IGUNGA,22,7,2015
8753-001,3,27,140216303007,1,2412.90844726563,14,TABORA,2,IGUNGA,26,7,2015
8754-001,3,27,140216303007,1,2412.90844726563,14,TABORA,2,IGUNGA,26,7,2015
8755-001,3,27,140216303007,1,2412.90844726563,14,TABORA,2,IGUNGA,26,7,2015
8756-001,3,27,140216303007,1,2412.90844726563,14,TABORA,2,IGUNGA,26,7,2015
8757-001,3,27,140216303007,1,2412.90844726563,14,TABORA,2,IGUNGA,27,7,2015
8758-001,3,27,140216303007,1,2412.90844726563,14,TABORA,2,IGUNGA,27,7,2015
8759-001,3,27,140216303007,1,2412.90844726563,14,TABORA,2,IGUNGA,27,7,2015
8762-001,3,27,140216303007,1,2412.90844726563,14,TABORA,2,IGUNGA,27,7,2015
8771-001,3,27,140305308001,1,1928.419921875,14,TABORA,3,UYUI,20,4,2015
8772-001,3,27,140305308001,1,1928.419921875,14,TABORA,3,UYUI,19,4,2015
8773-001,3,27,140305308001,1,1928.419921875,14,TABORA,3,UYUI,21,4,2015
8774-001,3,27,140305308001,1,1928.419921875,14,TABORA,3,UYUI,20,4,2015
8775-001,3,27,140305308001,1,1928.419921875,14,TABORA,3,UYUI,19,4,2015
8776-001,3,27,140305308001,1,1928.419921875,14,TABORA,3,UYUI,19,4,2015
8777-001,3,27,140305308001,1,1928.419921875,14,TABORA,3,UYUI,19,4,2015
8778-001,3,27,140305308001,1,1928.419921875,14,TABORA,3,UYUI,20,4,2015
8790-001,3,27,140321104001,1,1684.3046875,14,TABORA,3,UYUI,16,7,2015
8791-001,3,27,140321104001,1,1684.3046875,14,TABORA,3,UYUI,16,7,2015
8792-001,3,27,140321104001,1,1684.3046875,14,TABORA,3,UYUI,16,7,2015
8793-001,3,27,140321104001,1,1684.3046875,14,TABORA,3,UYUI,15,7,2015
8794-001,3,27,140321104001,1,1684.3046875,14,TABORA,3,UYUI,15,7,2015
8795-001,3,27,140321104001,1,1684.3046875,14,TABORA,3,UYUI,15,7,2015
8796-001,3,27,140321104001,1,1684.3046875,14,TABORA,3,UYUI,15,7,2015
8797-001,3,27,140321104001,1,1684.3046875,14,TABORA,3,UYUI,15,7,2015
8809-001,3,27,140503102005,1,1842.20837402344,14,TABORA,5,SIKONGE,23,4,2015
8810-001,3,27,140503102005,1,1842.20837402344,14,TABORA,5,SIKONGE,23,4,2015
8812-001,3,27,140503102005,1,1842.20837402344,14,TABORA,5,SIKONGE,23,4,2015
8813-001,3,27,140503102005,1,1842.20837402344,14,TABORA,5,SIKONGE,24,4,2015
8814-001,3,27,140503102005,1,1842.20837402344,14,TABORA,5,SIKONGE,24,4,2015
8815-001,3,27,140503102005,1,1842.20837402344,14,TABORA,5,SIKONGE,23,4,2015
8816-001,3,27,140503102005,1,1842.20837402344,14,TABORA,5,SIKONGE,23,4,2015
8818-001,3,27,140503102005,1,1842.20837402344,14,TABORA,5,SIKONGE,24,4,2015
8828-001,3,27,140702104002,1,4225.3828125,14,TABORA,7,KALIUA,8,7,2015
8829-001,3,27,140702104002,1,4225.3828125,14,TABORA,7,KALIUA,7,7,2015
8830-001,3,27,140702104002,1,4225.3828125,14,TABORA,7,KALIUA,7,7,2015
8831-001,3,27,140702104002,1,4225.3828125,14,TABORA,7,KALIUA,8,7,2015
8832-001,3,27,140702104002,1,4225.3828125,14,TABORA,7,KALIUA,8,7,2015
8833-001,3,27,140702104002,1,4225.3828125,14,TABORA,7,KALIUA,7,7,2015
8834-001,3,27,140702104002,1,4225.3828125,14,TABORA,7,KALIUA,8,7,2015
8835-001,3,27,140702104002,1,4225.3828125,14,TABORA,7,KALIUA,7,7,2015
8847-001,3,27,140714103001,1,2376.77758789063,14,TABORA,7,KALIUA,11,7,2015
8848-001,3,27,140714103001,1,2376.77758789063,14,TABORA,7,KALIUA,12,7,2015
8849-001,3,27,140714103001,1,2376.77758789063,14,TABORA,7,KALIUA,12,7,2015
8850-001,3,27,140714103001,1,2376.77758789063,14,TABORA,7,KALIUA,11,7,2015
8851-001,3,27,140714103001,1,2376.77758789063,14,TABORA,7,KALIUA,11,7,2015
8853-001,3,27,140714103001,1,2376.77758789063,14,TABORA,7,KALIUA,11,7,2015
8854-001,3,27,140714103001,1,2376.77758789063,14,TABORA,7,KALIUA,11,7,2015
8857-001,3,27,140714103001,1,2376.77758789063,14,TABORA,7,KALIUA,12,7,2015
8866-001,3,8,40119103003,1,4406.78369140625,4,TANGA,1,LUSHOTO,16,4,2015
8867-001,3,8,40119103003,1,4406.78369140625,4,TANGA,1,LUSHOTO,16,4,2015
8868-001,3,8,40119103003,1,4406.78369140625,4,TANGA,1,LUSHOTO,16,4,2015
8869-001,3,8,40119103003,1,4406.78369140625,4,TANGA,1,LUSHOTO,16,4,2015
8870-001,3,8,40119103003,1,4406.78369140625,4,TANGA,1,LUSHOTO,16,4,2015
8871-001,3,8,40119103003,1,4406.78369140625,4,TANGA,1,LUSHOTO,17,4,2015
8872-001,3,8,40119103003,1,4406.78369140625,4,TANGA,1,LUSHOTO,17,4,2015
8873-001,3,8,40119103003,1,4406.78369140625,4,TANGA,1,LUSHOTO,16,4,2015
8885-001,3,8,40205104003,1,6103.42626953125,4,TANGA,2,KOROGWE,18,6,2015
8886-001,3,8,40205104003,1,6103.42626953125,4,TANGA,2,KOROGWE,17,6,2015
8887-001,3,8,40205104003,1,6103.42626953125,4,TANGA,2,KOROGWE,17,6,2015
8888-001,3,8,40205104003,1,6103.42626953125,4,TANGA,2,KOROGWE,17,6,2015
8889-001,3,8,40205104003,1,6103.42626953125,4,TANGA,2,KOROGWE,17,6,2015
8890-001,3,8,40205104003,1,6103.42626953125,4,TANGA,2,KOROGWE,18,6,2015
8891-001,3,8,40205104003,1,6103.42626953125,4,TANGA,2,KOROGWE,18,6,2015
8892-001,3,8,40205104003,1,6103.42626953125,4,TANGA,2,KOROGWE,18,6,2015
8904-001,3,8,40323104002,1,4623.345703125,4,TANGA,3,MUHEZA,13,6,2015
8905-001,3,8,40323104002,1,4623.345703125,4,TANGA,3,MUHEZA,13,6,2015
8906-001,3,8,40323104002,1,4623.345703125,4,TANGA,3,MUHEZA,13,6,2015
8907-001,3,8,40323104002,1,4623.345703125,4,TANGA,3,MUHEZA,13,6,2015
8908-001,3,8,40323104002,1,4623.345703125,4,TANGA,3,MUHEZA,14,6,2015
