y4_hhid,feafetpf,znafetpf,vaafetpf,folafetpf,vb12afetpf,feafetff,znafetff,vaafetff,folafetff,vb12afetff
1212-001,22.370445036096985,13.002680491758618,373.96993776401683,687.0191345834606,1.842417820346397,30.348084100572333,23.634270251556345,665.7929466135744,1283.6897624806372,4.496368515668774
1213-001,17.280393721366394,12.152296422897786,503.889157006251,403.4595398469661,5.554091030102143,23.285460685652108,20.152665172897787,1069.0216570062512,846.7789827041089,7.549392815816429
1214-001,17.168423237290003,11.971810445325058,219.7024908495851,308.3054995635239,7.280894048279011,23.527472901975365,20.448763773552752,392.8417963773717,832.4013470968665,9.398797711821341
1215-001,14.887876491387434,9.829919243103856,365.6439756138381,324.43923108183327,2.797314396981254,17.50776579326203,13.32014629546326,719.3113964283177,540.3084618510641,3.6676521474660633
1217-001,16.459841866043256,10.27212042288267,178.30064879414684,392.9677082852792,0.464633731870921,22.18953729751534,17.90877742070718,397.5899888956697,760.6213703592458,2.3715952982233506
1229-001,19.479199819753354,12.60283281341214,780.6734529499869,437.4623513776275,3.711722944676836,22.86941994839349,17.120774028366558,1670.0241919180821,669.7642348999531,4.839444030991116
1230-001,27.892041995842106,15.598659062067707,653.2160472261139,620.2906553673879,1.8566868037142856,44.18489913869925,37.31837334778199,1561.3160472261138,1963.1157982245306,7.283543946571429
1231-001,20.138448830648095,12.652951144876438,364.86650550461206,469.26278360437817,1.6996353470808014,29.381378694901485,24.97347312289842,648.3868674955622,1231.0205858021802,4.777227460849386
1232-001,31.69247113940511,20.599222771969774,535.2757895725975,683.7310187661851,5.524597045196688,40.762088116630785,32.68398812738731,891.7975287030324,1381.3434411264338,8.539745423388545
1233-001,23.49131944976627,15.56429095737941,503.4700520382225,580.6949285964912,5.315273650023628,25.432431772557983,18.149314585151128,779.424250511505,740.6123404467274,5.959184955003636
1235-001,15.994477368534993,8.294163455383092,381.89174502412493,443.5003080122927,0.9570796707591444,19.50247426294493,12.971317699689513,585.491745024125,732.6399684677792,2.126237020655625
1236-001,30.302799710625134,18.462849726039245,820.3615602211394,657.4023854505649,4.572408419920893,39.58161811369954,30.828229698008816,1311.723940858939,1422.0442548731282,7.658969988816063
1239-001,10.825696469397263,7.297098632666503,425.3883508954546,203.32450686856376,1.1129829966896554,13.072491420136178,10.29009382971084,912.3907646885582,335.186254651815,1.859183242995074
1247-001,17.691651779773455,10.657961300703336,511.107825211173,408.2024873440764,3.25269040798881,23.307280276602995,18.141803150759287,1073.3549792581703,803.7621143489253,5.120903761215218
1248-001,9.220668486151144,7.050384543752623,157.73447577720162,295.00755615556477,1.1125869094177216,10.251048232986587,8.42226157811067,377.1446023594801,379.88729575773476,1.4540841969403255
1249-001,22.45553855438833,12.710630553252694,453.3559254915968,334.1498237609512,2.906301646041248,28.451212598653925,20.701346851039414,938.1770522521601,755.7366889520981,4.901343899562375
1250-001,17.136509739539676,9.764224046352137,459.42949073336496,418.7595158471731,1.4400812505226799,23.920816308882742,18.808513931649323,797.1462790545328,977.9149360765787,3.7000645664767986
1252-001,16.370618574313593,9.136454200310494,222.67167619293787,428.7032203636221,1.0126770419486189,26.330547845322876,22.41435606340439,425.41750241156603,1249.5932958354938,4.3306496340332314
1253-001,17.316654122744595,11.105200803648517,345.0365292668331,446.9216326255194,1.3080963586408965,21.857270369243196,17.15774982325636,701.1541763256567,821.1387754826623,2.8200291317501405
1254-001,22.592157956682538,12.599901598569609,535.2890472828703,549.2895381353972,2.9810839610582005,27.541604054566136,19.195971373701884,1001.2890472828702,957.1649614158204,4.627707638306878
1257-001,17.04733575921795,9.840709159883847,517.140599374442,529.0889091383847,3.7093042506495872,21.875603236421597,16.273978808168692,1046.088927641919,926.9458956776812,5.314306421730786
1266-001,20.94786852981795,9.043614086627487,321.6618579386095,282.74568725279266,2.524330012137982,24.941951370054635,14.367649026047042,483.37783426997044,550.9902631896763,3.854282111320851
1267-001,20.991644476571665,13.484462937127194,221.46808793151686,638.7049670618823,0.9221126931936506,30.364660349587535,25.977267169931423,471.30142126485015,1411.156183993099,4.041901052982009
1268-001,18.712359322795454,8.591262362112941,197.200004855333,308.7782487842742,1.0665144701294043,27.200507945473223,19.907726167365986,344.267269429324,962.2055389828648,3.894829652704677
1269-001,23.52758676436349,14.33710509887619,458.46652033611105,561.2390641508932,1.7493533508421517,35.49633676436349,30.292041165895593,793.5776314472221,1547.670210535373,5.735539417861552
1270-001,21.754794269165323,11.271197243913962,604.3205978626623,513.4181561457785,2.616556935663587,27.64784596097337,19.126360805523678,1085.5148275401139,999.093120609544,4.578668805465256
1271-001,15.90799359841344,9.255245649632016,314.7895328365037,383.700099576291,1.4816550576709286,21.999274373428648,17.37610635811927,503.27594862699857,885.748359059637,3.511234991142972
1272-001,6.894047589257156,5.026042212024006,140.38240733929334,173.90857019317224,0.4082058109345794,10.578443450405354,9.938265843532685,224.7132484607887,477.58458621453406,1.6360335812950602
1273-001,19.363558051206486,11.032922989773368,354.51425194161806,444.9909435245159,1.209815223301263,31.98534284986485,27.85924700234156,672.4065903574864,1485.2646764234883,5.414354437211088
1285-001,6.413395650584672,5.092629486877771,275.21785253391175,154.94298142540612,0.16152587140449443,6.787236942719503,5.590372464405861,757.946504219305,185.73895895349602,0.2854275567977529
1286-001,19.436972908125657,10.601828302516035,863.1929056990003,465.7030460000685,10.150894856647229,29.820081508708746,24.444521451204086,1904.713313862266,1321.4870110146458,13.610479404752185
1287-001,11.144214408958586,6.546154392017308,287.737013076113,263.4541974870717,0.5728632623193278,21.63055894677371,20.525580162325433,707.409281983676,1127.724673677548,4.065944494812325
1289-001,13.407799562757624,7.7046846610953805,272.17031669710326,353.48765195141056,1.8501802316028473,21.4591232390813,18.438575769986493,590.2857013124878,1017.0820575458162,4.532747664170281
1290-001,15.956390335586287,9.521507686041302,348.0310089097343,375.33963824092547,1.8206271875598117,24.05100483412304,20.313495461732458,698.9088335802255,1042.5115438947425,4.518000464714213
1291-001,24.074450036384274,14.70739387789144,275.97064632100734,439.97874179129445,6.270152303321366,31.135114992229997,24.118599413619204,386.2299017365104,930.7084261879605,8.620692883203406
1304-001,20.778238235124412,17.207367977438803,367.3270910971566,498.45254438596356,16.434100509467537,26.547469004355182,24.899675669746493,749.182615572681,973.9770199104391,18.35717743254446
1305-001,18.033529016007968,10.501628021172577,459.7482710338126,335.19164148582485,3.619247900660445,22.66741272024343,16.67808171822929,916.07992932527,717.0851088225082,5.161817893481694
1306-001,29.01648656926088,16.8188390408483,731.4531762693605,630.8716483032057,4.598884238079931,39.96089558286632,31.406572884385714,1555.0603191265034,1532.8372945617089,8.242209068011903
1307-001,27.105669283611128,13.83141701660182,406.4735384600648,894.1523721609102,1.1185446313847927,38.935024122320804,29.60163452812256,861.3335384600648,1869.1222081056105,5.059407304195853
1308-001,16.064798715451015,10.058277059030603,485.79910337403265,358.5861217868545,3.1177062565501164,18.890098415750717,13.822054947808493,946.6242781992074,567.3753325760653,4.056184445028305
1309-001,10.654361212462563,7.52805242276479,226.24346373103492,206.28608057974455,1.298081114583551,17.01057344477111,16.001331784222238,415.4292457389986,730.1507570063151,3.415148243732449
1312-001,16.839364850434325,7.539029501586664,538.6383678668798,151.6111106650297,9.31687303254785,19.13215264516387,10.593892192294016,1536.28050378921,340.5383117745997,10.078947928525658
1314-001,25.16838358847437,15.494470690715167,572.1147332170704,504.7893733774239,13.541723645552121,31.776583468829735,24.302833739724182,1247.9196200799809,1049.4016901268576,15.74188681420577
1323-001,17.726857743235616,10.329836349882571,290.7452364243297,442.4958731801965,1.8069601433988214,27.91490152656427,23.913894727654117,741.7707766993789,1282.2376638060737,5.202974737841707
1325-001,15.68207241244699,9.759435820425708,406.4388866927159,428.81858341753224,1.7646351754683183,19.512717573737312,14.866002640702206,1031.2820318540062,703.012131804629,3.0405568344544935
1327-001,16.041475288210364,8.619257123360686,335.49612806443446,504.6986725076235,0.6369309397529538,22.057211056201773,16.63890696224361,686.0089100193217,1000.5082192315762,2.6408450106444685
1328-001,15.235929032400007,10.09060724942508,719.4874368626096,351.99608534700087,1.2586755012765205,24.571148268609342,22.537566231037527,1531.2696150804315,1121.4444587557703,4.370415246679633
1329-001,9.478855037331186,6.263642872686525,229.99622957313161,222.13579681539903,1.2207859623649444,12.537755746551044,10.340808627499088,499.86346361568485,474.22953055400086,2.2390510079576496
1331-001,23.40570459865244,15.195545656677732,674.4327850262638,392.62662931386217,3.3582054879729935,28.837555910605793,22.434539825773943,1532.6470707405495,735.1840637161945,5.165348345115851
1332-001,23.60600335338404,12.606488166009086,531.7355478137614,475.7057174977486,4.445367692896643,27.95096714535244,18.399773221966953,720.6525985050056,833.8360664115077,5.89368895688611
1333-001,16.849767748228924,11.168227062860321,415.1949500155187,373.75898665651056,3.074388430779525,22.272986215943877,18.39726687550669,744.5275027087272,820.7162298816695,4.88020977571094
1342-001,16.787559533737696,14.85200699425711,471.01697092599244,197.9954958454479,23.64053625200745,29.143686818774935,31.324586547405385,1151.028819267225,1118.780871607127,27.756988520118487
1344-001,37.97263142478317,19.29664058144296,923.3990191613067,851.2413612851027,3.34812538919898,45.92263142478317,29.892722214096025,1610.4204477327353,1506.4171980197966,5.994207021852041
1345-001,23.464330017467574,15.387249110736317,513.2831603898013,470.5003296985483,15.604663178937981,28.634339273869916,22.278504895987783,889.9224692450929,852.1026499700694,17.3259097077871
1346-001,21.359869537020323,12.179635266207509,514.8983972641604,596.8966675864996,4.483698251350514,31.049267755504502,25.096574737044783,1046.745730360557,1395.4821373067841,7.711239503703608
1347-001,26.86107337485043,15.056220413477048,621.9061971853022,795.8491919919269,3.3302947877578695,27.664039476545348,16.125312423162278,1369.3638243039463,861.995245260692,3.5964206957481846
1348-001,20.94834028707786,13.955479915031415,692.2159639054587,309.77269244518595,3.08033935339664,23.765215287077858,17.705947772174273,1508.055463905459,335.87594958804306,4.0139322105394974
1349-001,10.357293557723033,6.305371818217202,374.798339334679,288.8935878710335,1.3149276708600586,14.094684228276968,11.286021963989798,770.8167066816177,596.8824391829869,2.5581871460787173
1350-001,22.101693964664616,14.481495587084625,470.6405081613362,486.58867242564554,7.549502621548695,28.405333741423213,22.884077439540572,966.136178017585,942.3095328859363,9.648444697246042
1361-001,18.32525066391599,9.554112217709719,635.3299027593625,464.5363658198756,2.7691466529458997,20.22006912426157,12.080536831503824,1293.6931896176175,620.7153419453294,3.400752806394426
1362-001,22.066249125434663,12.327190868291,496.5819008971696,438.60490336765514,3.0793837843964487,26.110226180883995,17.717466749197857,826.6392622738425,732.5075529169586,4.4256826098539745
1363-001,2.80820389839927,2.026301643901584,104.99665040028721,70.85067517613506,0.859868353037448,3.9524480038084233,3.551960451113789,104.99665040028721,165.16412871288955,1.2412830548404994
1364-001,20.464251278057663,10.885181258027641,338.9876142806947,330.122452337492,1.473888647271925,24.152016384100083,15.800207668591868,626.110303356325,634.0343979157233,2.7011499517937336
1365-001,22.939810764931977,14.891722172926839,689.5693602954799,603.056238994254,4.367378881072923,29.225375618488464,23.267077821462404,1286.092372847781,1121.0056950611995,6.457169676052002
1366-001,28.19265068673281,19.396858444823255,493.4554808093993,589.1810565099045,4.481258122353486,37.672172871033155,32.02889159938201,878.6431941199795,1264.910749342669,7.633769092611897
1367-001,25.48824334071519,16.410970342934576,447.9974478302023,632.3511350110444,3.936102993241297,39.62352245235985,35.25372244377492,893.4596327041519,1797.3348084804322,8.643575982436976
1368-001,17.981823272850573,10.782129625804261,359.10197267069736,367.2276171333562,3.25222471289701,20.279996030325655,13.84302663577104,655.0840765951159,556.5703413858479,4.0149489653887045
1380-001,6.594370402683094,4.542019545683913,215.29787953118387,120.26412089979623,1.648254768163827,8.168747860088075,6.640250214098067,423.57769604494536,250.00776441224707,2.1721079791730014
1381-001,20.91489693431276,9.725373757196671,581.1184587725978,663.0775480965245,1.124692122524272,25.639740901025657,16.022704547765326,1136.8990412968697,1052.4583747262054,2.6971789463800278
1382-001,19.109695456602456,10.869363606227164,350.3821711993646,510.02177334564925,0.8985649957409544,30.084999525447532,25.50017067200364,771.7196526848909,1414.5804038313697,4.554067992672355
1383-001,10.79196660290134,7.576415861727605,398.31299877437743,267.35128822234344,3.589262007432664,16.626899638615626,15.354566159346655,923.9598737743777,748.2476929842481,5.5324792693374265
1384-001,21.43488605235823,14.134498011055285,432.9824309204408,514.5282556731153,5.787667590326714,26.29539213820064,20.611954769543434,835.0362425796336,822.7211576590217,7.404618262972454
